"","Code_REGIS","Nom_Partido","CodPartido","Votos"
"407",1061,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"408",1061,"MOVIMIENTO UNITARIO METAPOLITICO",1039,2
"409",1061,"PACTO HISTÓRICO",292,113
"410",1061,"PARTIDO CAMBIO RADICAL",3,16
"411",1061,"PARTIDO CENTRO DEMOCRÁTICO",11,157
"412",1061,"PARTIDO COMUNES",13,4
"413",1061,"PARTIDO CONSERVADOR COLOMBIANO",2,612
"414",1061,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,13
"415",1061,"PARTIDO LIBERAL COLOMBIANO",1,1471
"416",1061,"PARTIDO NUEVO LIBERALISMO",19,2
"417",1061,"TARJETONES NO MARCADOS",998,133
"418",1061,"VOTO EN BLANCO",996,82
"419",1061,"VOTOS NULOS",997,105
"420",1062,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,48
"421",1062,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,36
"422",1062,"ESTAMOS LISTAS COLOMBIA",1130,16
"423",1062,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,29
"424",1062,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"425",1062,"MOVIMIENTO GENTE NUEVA",1186,2
"426",1062,"MOVIMIENTO UNITARIO METAPOLITICO",1039,2
"427",1062,"PACTO HISTÓRICO",292,31
"428",1062,"PARTIDO CAMBIO RADICAL",3,71
"429",1062,"PARTIDO CENTRO DEMOCRÁTICO",11,30
"430",1062,"PARTIDO COMUNES",13,1
"431",1062,"PARTIDO CONSERVADOR COLOMBIANO",2,80
"432",1062,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,28
"433",1062,"PARTIDO LIBERAL COLOMBIANO",1,2139
"434",1062,"PARTIDO NUEVO LIBERALISMO",19,6
"435",1062,"TARJETONES NO MARCADOS",998,216
"436",1062,"VOTO EN BLANCO",996,64
"437",1062,"VOTOS NULOS",997,178
"438",1064,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,266
"439",1064,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,70
"440",1064,"ESTAMOS LISTAS COLOMBIA",1130,50
"441",1064,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,45
"442",1064,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,3
"443",1064,"MOVIMIENTO GENTE NUEVA",1186,4
"444",1064,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,5
"445",1064,"PACTO HISTÓRICO",292,212
"446",1064,"PARTIDO CAMBIO RADICAL",3,203
"447",1064,"PARTIDO CENTRO DEMOCRÁTICO",11,198
"448",1064,"PARTIDO COMUNES",13,5
"449",1064,"PARTIDO CONSERVADOR COLOMBIANO",2,1207
"450",1064,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,651
"451",1064,"PARTIDO LIBERAL COLOMBIANO",1,1766
"452",1064,"PARTIDO NUEVO LIBERALISMO",19,15
"453",1064,"TARJETONES NO MARCADOS",998,508
"454",1064,"VOTO EN BLANCO",996,187
"455",1064,"VOTOS NULOS",997,246
"456",1067,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,103
"457",1067,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,27
"458",1067,"ESTAMOS LISTAS COLOMBIA",1130,2
"459",1067,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,22
"460",1067,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,2
"461",1067,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,1
"462",1067,"MOVIMIENTO UNITARIO METAPOLITICO",1039,1
"463",1067,"PACTO HISTÓRICO",292,24
"464",1067,"PARTIDO CAMBIO RADICAL",3,74
"465",1067,"PARTIDO CENTRO DEMOCRÁTICO",11,682
"466",1067,"PARTIDO COMUNES",13,1
"467",1067,"PARTIDO CONSERVADOR COLOMBIANO",2,176
"468",1067,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,129
"469",1067,"PARTIDO LIBERAL COLOMBIANO",1,673
"470",1067,"PARTIDO NUEVO LIBERALISMO",19,3
"471",1067,"TARJETONES NO MARCADOS",998,155
"472",1067,"VOTO EN BLANCO",996,90
"473",1067,"VOTOS NULOS",997,131
"474",1070,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,4389
"475",1070,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,1023
"476",1070,"ESTAMOS LISTAS COLOMBIA",1130,400
"477",1070,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,1263
"478",1070,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,48
"479",1070,"MOVIMIENTO GENTE NUEVA",1186,33
"480",1070,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,100
"481",1070,"MOVIMIENTO UNITARIO METAPOLITICO",1039,36
"482",1070,"PACTO HISTÓRICO",292,2949
"483",1070,"PARTIDO CAMBIO RADICAL",3,2016
"484",1070,"PARTIDO CENTRO DEMOCRÁTICO",11,3441
"485",1070,"PARTIDO COMUNES",13,44
"486",1070,"PARTIDO CONSERVADOR COLOMBIANO",2,3798
"487",1070,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,616
"488",1070,"PARTIDO LIBERAL COLOMBIANO",1,5303
"489",1070,"PARTIDO NUEVO LIBERALISMO",19,416
"490",1070,"TARJETONES NO MARCADOS",998,996
"491",1070,"VOTO EN BLANCO",996,3144
"492",1070,"VOTOS NULOS",997,1712
"493",1073,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,51
"494",1073,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,28
"495",1073,"ESTAMOS LISTAS COLOMBIA",1130,5
"496",1073,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,24
"497",1073,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,1
"498",1073,"MOVIMIENTO UNITARIO METAPOLITICO",1039,0
"499",1073,"PACTO HISTÓRICO",292,3
"500",1073,"PARTIDO CAMBIO RADICAL",3,26
"501",1073,"PARTIDO CENTRO DEMOCRÁTICO",11,22
"502",1073,"PARTIDO COMUNES",13,6
"503",1073,"PARTIDO CONSERVADOR COLOMBIANO",2,359
"504",1073,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,94
"505",1073,"PARTIDO LIBERAL COLOMBIANO",1,1385
"506",1073,"TARJETONES NO MARCADOS",998,121
"507",1073,"VOTO EN BLANCO",996,41
"508",1073,"VOTOS NULOS",997,99
"509",1076,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,137
"510",1076,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,29
"511",1076,"ESTAMOS LISTAS COLOMBIA",1130,8
"512",1076,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,72
"513",1076,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,6
"514",1076,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,3
"515",1076,"MOVIMIENTO UNITARIO METAPOLITICO",1039,3
"516",1076,"PACTO HISTÓRICO",292,96
"517",1076,"PARTIDO CAMBIO RADICAL",3,20
"518",1076,"PARTIDO CENTRO DEMOCRÁTICO",11,265
"519",1076,"PARTIDO COMUNES",13,1
"520",1076,"PARTIDO CONSERVADOR COLOMBIANO",2,4972
"521",1076,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,18
"522",1076,"PARTIDO LIBERAL COLOMBIANO",1,222
"523",1076,"PARTIDO NUEVO LIBERALISMO",19,7
"524",1076,"TARJETONES NO MARCADOS",998,238
"525",1076,"VOTO EN BLANCO",996,287
"526",1076,"VOTOS NULOS",997,287
"527",1078,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,43
"528",1078,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,15
"529",1078,"ESTAMOS LISTAS COLOMBIA",1130,4
"530",1078,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,18
"531",1078,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,2
"532",1078,"PACTO HISTÓRICO",292,63
"533",1078,"PARTIDO CAMBIO RADICAL",3,13
"534",1078,"PARTIDO CENTRO DEMOCRÁTICO",11,73
"535",1078,"PARTIDO COMUNES",13,2
"536",1078,"PARTIDO CONSERVADOR COLOMBIANO",2,1416
"537",1078,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,24
"538",1078,"PARTIDO LIBERAL COLOMBIANO",1,66
"539",1078,"PARTIDO NUEVO LIBERALISMO",19,8
"540",1078,"TARJETONES NO MARCADOS",998,59
"541",1078,"VOTO EN BLANCO",996,27
"542",1078,"VOTOS NULOS",997,37
"543",1079,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,88
"544",1079,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,16
"545",1079,"ESTAMOS LISTAS COLOMBIA",1130,7
"546",1079,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,20
"547",1079,"MOVIMIENTO GENTE NUEVA",1186,1
"548",1079,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,2
"549",1079,"MOVIMIENTO UNITARIO METAPOLITICO",1039,2
"550",1079,"PACTO HISTÓRICO",292,69
"551",1079,"PARTIDO CAMBIO RADICAL",3,22
"552",1079,"PARTIDO CENTRO DEMOCRÁTICO",11,267
"553",1079,"PARTIDO COMUNES",13,2
"554",1079,"PARTIDO CONSERVADOR COLOMBIANO",2,340
"555",1079,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,17
"556",1079,"PARTIDO LIBERAL COLOMBIANO",1,699
"557",1079,"PARTIDO NUEVO LIBERALISMO",19,15
"558",1079,"TARJETONES NO MARCADOS",998,95
"559",1079,"VOTO EN BLANCO",996,43
"560",1079,"VOTOS NULOS",997,62
"561",1080,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,1301
"562",1080,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,1020
"563",1080,"ESTAMOS LISTAS COLOMBIA",1130,29
"564",1080,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,192
"565",1080,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,20
"566",1080,"MOVIMIENTO GENTE NUEVA",1186,15
"567",1080,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,12
"568",1080,"MOVIMIENTO UNITARIO METAPOLITICO",1039,6
"569",1080,"PACTO HISTÓRICO",292,1206
"570",1080,"PARTIDO CAMBIO RADICAL",3,279
"571",1080,"PARTIDO CENTRO DEMOCRÁTICO",11,1048
"572",1080,"PARTIDO COMUNES",13,12
"573",1080,"PARTIDO CONSERVADOR COLOMBIANO",2,2179
"574",1080,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,1235
"575",1080,"PARTIDO LIBERAL COLOMBIANO",1,4830
"576",1080,"PARTIDO NUEVO LIBERALISMO",19,72
"577",1080,"TARJETONES NO MARCADOS",998,720
"578",1080,"VOTO EN BLANCO",996,783
"579",1080,"VOTOS NULOS",997,552
"580",1082,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,2915
"581",1082,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,551
"582",1082,"ESTAMOS LISTAS COLOMBIA",1130,403
"583",1082,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,897
"584",1082,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,35
"585",1082,"MOVIMIENTO GENTE NUEVA",1186,19
"586",1082,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,51
"587",1082,"MOVIMIENTO UNITARIO METAPOLITICO",1039,14
"588",1082,"PACTO HISTÓRICO",292,1329
"589",1082,"PARTIDO CAMBIO RADICAL",3,688
"590",1082,"PARTIDO CENTRO DEMOCRÁTICO",11,2956
"591",1082,"PARTIDO COMUNES",13,46
"592",1082,"PARTIDO CONSERVADOR COLOMBIANO",2,3083
"593",1082,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,1415
"594",1082,"PARTIDO LIBERAL COLOMBIANO",1,1630
"595",1082,"PARTIDO NUEVO LIBERALISMO",19,181
"596",1082,"TARJETONES NO MARCADOS",998,821
"597",1082,"VOTO EN BLANCO",996,1809
"598",1082,"VOTOS NULOS",997,982
"599",1085,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,261
"600",1085,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,17
"601",1085,"ESTAMOS LISTAS COLOMBIA",1130,7
"602",1085,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,65
"603",1085,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,4
"604",1085,"PACTO HISTÓRICO",292,83
"605",1085,"PARTIDO CAMBIO RADICAL",3,203
"606",1085,"PARTIDO CENTRO DEMOCRÁTICO",11,166
"607",1085,"PARTIDO COMUNES",13,2
"608",1085,"PARTIDO CONSERVADOR COLOMBIANO",2,420
"609",1085,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,14
"610",1085,"PARTIDO LIBERAL COLOMBIANO",1,232
"611",1085,"PARTIDO NUEVO LIBERALISMO",19,13
"612",1085,"TARJETONES NO MARCADOS",998,63
"613",1085,"VOTO EN BLANCO",996,70
"614",1085,"VOTOS NULOS",997,80
"615",1088,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,2808
"616",1088,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,953
"617",1088,"ESTAMOS LISTAS COLOMBIA",1130,154
"618",1088,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,311
"619",1088,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,23
"620",1088,"MOVIMIENTO GENTE NUEVA",1186,18
"621",1088,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,18
"622",1088,"MOVIMIENTO UNITARIO METAPOLITICO",1039,10
"623",1088,"PACTO HISTÓRICO",292,2198
"624",1088,"PARTIDO CAMBIO RADICAL",3,1022
"625",1088,"PARTIDO CENTRO DEMOCRÁTICO",11,1515
"626",1088,"PARTIDO COMUNES",13,117
"627",1088,"PARTIDO CONSERVADOR COLOMBIANO",2,4292
"628",1088,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,2971
"629",1088,"PARTIDO LIBERAL COLOMBIANO",1,5023
"630",1088,"PARTIDO NUEVO LIBERALISMO",19,119
"631",1088,"TARJETONES NO MARCADOS",998,1263
"632",1088,"VOTO EN BLANCO",996,1482
"633",1088,"VOTOS NULOS",997,924
"634",1091,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,178
"635",1091,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,76
"636",1091,"ESTAMOS LISTAS COLOMBIA",1130,7
"637",1091,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,60
"638",1091,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,7
"639",1091,"MOVIMIENTO GENTE NUEVA",1186,2
"640",1091,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,2
"641",1091,"MOVIMIENTO UNITARIO METAPOLITICO",1039,2
"642",1091,"PACTO HISTÓRICO",292,134
"643",1091,"PARTIDO CAMBIO RADICAL",3,35
"644",1091,"PARTIDO CENTRO DEMOCRÁTICO",11,148
"645",1091,"PARTIDO COMUNES",13,6
"646",1091,"PARTIDO CONSERVADOR COLOMBIANO",2,1843
"647",1091,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,148
"648",1091,"PARTIDO LIBERAL COLOMBIANO",1,2011
"649",1091,"PARTIDO NUEVO LIBERALISMO",19,16
"650",1091,"TARJETONES NO MARCADOS",998,183
"651",1091,"VOTO EN BLANCO",996,184
"652",1091,"VOTOS NULOS",997,175
"653",1094,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,319
"654",1094,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,63
"655",1094,"ESTAMOS LISTAS COLOMBIA",1130,18
"656",1094,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,73
"657",1094,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,21
"658",1094,"MOVIMIENTO GENTE NUEVA",1186,6
"659",1094,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,12
"660",1094,"MOVIMIENTO UNITARIO METAPOLITICO",1039,6
"661",1094,"PACTO HISTÓRICO",292,197
"662",1094,"PARTIDO CAMBIO RADICAL",3,65
"663",1094,"PARTIDO CENTRO DEMOCRÁTICO",11,814
"664",1094,"PARTIDO COMUNES",13,8
"665",1094,"PARTIDO CONSERVADOR COLOMBIANO",2,2999
"666",1094,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,64
"667",1094,"PARTIDO LIBERAL COLOMBIANO",1,512
"668",1094,"PARTIDO NUEVO LIBERALISMO",19,19
"669",1094,"TARJETONES NO MARCADOS",998,389
"670",1094,"VOTO EN BLANCO",996,188
"671",1094,"VOTOS NULOS",997,256
"672",1097,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,104
"673",1097,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,40
"674",1097,"ESTAMOS LISTAS COLOMBIA",1130,5
"675",1097,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,21
"676",1097,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,6
"677",1097,"MOVIMIENTO GENTE NUEVA",1186,1
"678",1097,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,3
"679",1097,"PACTO HISTÓRICO",292,31
"680",1097,"PARTIDO CAMBIO RADICAL",3,78
"681",1097,"PARTIDO CENTRO DEMOCRÁTICO",11,639
"682",1097,"PARTIDO COMUNES",13,2
"683",1097,"PARTIDO CONSERVADOR COLOMBIANO",2,331
"684",1097,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,38
"685",1097,"PARTIDO LIBERAL COLOMBIANO",1,367
"686",1097,"PARTIDO NUEVO LIBERALISMO",19,13
"687",1097,"TARJETONES NO MARCADOS",998,83
"688",1097,"VOTO EN BLANCO",996,74
"689",1097,"VOTOS NULOS",997,132
"690",1100,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,317
"691",1100,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,77
"692",1100,"ESTAMOS LISTAS COLOMBIA",1130,7
"693",1100,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,44
"694",1100,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,2
"695",1100,"MOVIMIENTO GENTE NUEVA",1186,7
"696",1100,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,3
"697",1100,"MOVIMIENTO UNITARIO METAPOLITICO",1039,7
"698",1100,"PACTO HISTÓRICO",292,132
"699",1100,"PARTIDO CAMBIO RADICAL",3,310
"700",1100,"PARTIDO CENTRO DEMOCRÁTICO",11,1055
"701",1100,"PARTIDO COMUNES",13,6
"702",1100,"PARTIDO CONSERVADOR COLOMBIANO",2,652
"703",1100,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,70
"704",1100,"PARTIDO LIBERAL COLOMBIANO",1,841
"705",1100,"PARTIDO NUEVO LIBERALISMO",19,36
"706",1100,"TARJETONES NO MARCADOS",998,319
"707",1100,"VOTO EN BLANCO",996,276
"708",1100,"VOTOS NULOS",997,195
"709",1103,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,5484
"710",1103,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,897
"711",1103,"ESTAMOS LISTAS COLOMBIA",1130,451
"712",1103,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,1462
"713",1103,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,58
"714",1103,"MOVIMIENTO GENTE NUEVA",1186,23
"715",1103,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,46
"716",1103,"MOVIMIENTO UNITARIO METAPOLITICO",1039,29
"717",1103,"PACTO HISTÓRICO",292,2605
"718",1103,"PARTIDO CAMBIO RADICAL",3,1581
"719",1103,"PARTIDO CENTRO DEMOCRÁTICO",11,3844
"720",1103,"PARTIDO COMUNES",13,32
"721",1103,"PARTIDO CONSERVADOR COLOMBIANO",2,4189
"722",1103,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,1152
"723",1103,"PARTIDO LIBERAL COLOMBIANO",1,4033
"724",1103,"PARTIDO NUEVO LIBERALISMO",19,337
"725",1103,"TARJETONES NO MARCADOS",998,788
"726",1103,"VOTO EN BLANCO",996,2565
"727",1103,"VOTOS NULOS",997,1336
"728",1106,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,1324
"729",1106,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,627
"730",1106,"ESTAMOS LISTAS COLOMBIA",1130,64
"731",1106,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,125
"732",1106,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,19
"733",1106,"MOVIMIENTO GENTE NUEVA",1186,16
"734",1106,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,11
"735",1106,"MOVIMIENTO UNITARIO METAPOLITICO",1039,16
"736",1106,"PACTO HISTÓRICO",292,1671
"737",1106,"PARTIDO CAMBIO RADICAL",3,772
"738",1106,"PARTIDO CENTRO DEMOCRÁTICO",11,963
"739",1106,"PARTIDO COMUNES",13,33
"740",1106,"PARTIDO CONSERVADOR COLOMBIANO",2,2475
"741",1106,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,1723
"742",1106,"PARTIDO LIBERAL COLOMBIANO",1,3809
"743",1106,"PARTIDO NUEVO LIBERALISMO",19,79
"744",1106,"TARJETONES NO MARCADOS",998,659
"745",1106,"VOTO EN BLANCO",996,805
"746",1106,"VOTOS NULOS",997,677
"747",1109,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,406
"748",1109,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,65
"749",1109,"ESTAMOS LISTAS COLOMBIA",1130,16
"750",1109,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,39
"751",1109,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,4
"752",1109,"MOVIMIENTO GENTE NUEVA",1186,5
"753",1109,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,4
"754",1109,"MOVIMIENTO UNITARIO METAPOLITICO",1039,4
"755",1109,"PACTO HISTÓRICO",292,168
"756",1109,"PARTIDO CAMBIO RADICAL",3,104
"757",1109,"PARTIDO CENTRO DEMOCRÁTICO",11,360
"758",1109,"PARTIDO COMUNES",13,81
"759",1109,"PARTIDO CONSERVADOR COLOMBIANO",2,124
"760",1109,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,74
"761",1109,"PARTIDO LIBERAL COLOMBIANO",1,3480
"762",1109,"PARTIDO NUEVO LIBERALISMO",19,12
"763",1109,"TARJETONES NO MARCADOS",998,312
"764",1109,"VOTO EN BLANCO",996,136
"765",1109,"VOTOS NULOS",997,217
"766",1112,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,2934
"767",1112,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,134
"768",1112,"ESTAMOS LISTAS COLOMBIA",1130,58
"769",1112,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,103
"770",1112,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,10
"771",1112,"MOVIMIENTO GENTE NUEVA",1186,3
"772",1112,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,7
"773",1112,"MOVIMIENTO UNITARIO METAPOLITICO",1039,2
"774",1112,"PACTO HISTÓRICO",292,235
"775",1112,"PARTIDO CAMBIO RADICAL",3,60
"776",1112,"PARTIDO CENTRO DEMOCRÁTICO",11,915
"777",1112,"PARTIDO COMUNES",13,4
"778",1112,"PARTIDO CONSERVADOR COLOMBIANO",2,678
"779",1112,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,69
"780",1112,"PARTIDO LIBERAL COLOMBIANO",1,85
"781",1112,"PARTIDO NUEVO LIBERALISMO",19,51
"782",1112,"TARJETONES NO MARCADOS",998,266
"783",1112,"VOTO EN BLANCO",996,549
"784",1112,"VOTOS NULOS",997,359
"785",1115,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,214
"786",1115,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,28
"787",1115,"ESTAMOS LISTAS COLOMBIA",1130,14
"788",1115,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,77
"789",1115,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,4
"790",1115,"MOVIMIENTO GENTE NUEVA",1186,1
"791",1115,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,5
"792",1115,"MOVIMIENTO UNITARIO METAPOLITICO",1039,1
"793",1115,"PACTO HISTÓRICO",292,96
"794",1115,"PARTIDO CAMBIO RADICAL",3,57
"795",1115,"PARTIDO CENTRO DEMOCRÁTICO",11,1359
"796",1115,"PARTIDO COMUNES",13,1
"797",1115,"PARTIDO CONSERVADOR COLOMBIANO",2,455
"798",1115,"PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""",8,60
"799",1115,"PARTIDO LIBERAL COLOMBIANO",1,836
"800",1115,"PARTIDO NUEVO LIBERALISMO",19,13
"801",1115,"TARJETONES NO MARCADOS",998,191
"802",1115,"VOTO EN BLANCO",996,131
"803",1115,"VOTOS NULOS",997,179
"804",1117,"COALICIÓN ALIANZA VERDE Y CENTRO ESPERANZA",255,896
"805",1117,"COALICIÓN MIRA -  COLOMBIA JUSTA LIBRES",231,362
"806",1117,"ESTAMOS LISTAS COLOMBIA",1130,121
"807",1117,"FUERZA CIUDADANA LA FUERZA DEL CAMBIO",1140,118
"808",1117,"MOVIMIENTO DE SALVACIÓN NACIONAL",302,26
"809",1117,"MOVIMIENTO GENTE NUEVA",1186,5
"810",1117,"MOVIMIENTO NACIONAL SECTOR ORGANIZADO DE LA SALUD SOS COLOMBIA",1073,7
"811",1117,"MOVIMIENTO UNITARIO METAPOLITICO",1039,3
"812",1117,"PACTO HISTÓRICO",292,743
"813",1117,"PARTIDO CAMBIO RADICAL",3,511
"814",1117,"PARTIDO CENTRO DEMOCRÁTICO",11,816
"815",1117,"PARTIDO COMUNES",13,24
"816",1117,"PARTIDO CONSERVADOR COLOMBIANO",2,3703
